   locus    deme        mean         std  mean_all_1   std_all_1  mean_all_2   std_all_2
     100       2    0.746037    1.279170    0.929139    1.571899    0.524940    0.734257
     100       3    0.713919    1.185881    0.744555    1.209421    0.681904    1.159908
     100       4    0.710787    1.118393    0.534033    0.783331    0.845219    1.301383
     101       1    0.822412    1.459766    1.070059    1.776077    0.505944    0.802756
     101       2    0.758234    1.214086    0.656181    1.104721    0.849463    1.297333
     101       3    0.739221    1.198428    0.816931    1.274755    0.663959    1.114401
     101       4    0.806062    1.899734    0.633625    1.120732    0.950605    2.352763
     102       1    0.742740    1.373577    0.884049    1.660978    0.560687    0.839194
     102       2    0.750113    1.511726    0.496447    1.043276    0.989002    1.815164
     102       3    0.686544    1.030676    0.752161    1.119570    0.618248    0.924230
     102       4    0.722706    1.221008    0.773405    1.299292    0.670357    1.132145
     103       1    0.747360    1.352373    0.885261    1.623288    0.583507    0.906430
     103       2    0.703495    1.167782    0.695632    1.058088    0.712185    1.278060
     103       3    0.642007    1.126526    0.659889    1.108586    0.622478    1.145478
     103       4    0.689573    1.063887    0.622593    0.987264    0.746400    1.121678
     104       1    0.634060    1.078739    0.730032    1.268832    0.544757    0.855504
     104       2    0.701937    1.198050    0.654761    1.059177    0.745136    1.310903
     104       3    0.730022    1.203919    0.785375    1.242444    0.664781    1.153460
     104       4    0.712065    1.236767    0.685718    1.241013    0.738944    1.231841
     105       1    0.759437    1.261639    0.855224    1.437654    0.661714    1.043125
     105       2    0.871122    1.767811    1.032233    2.170444    0.691618    1.138998
     105       3    0.762991    1.310706    0.807142    1.473519    0.713799    1.099227
     105       4    0.905043    1.613557    0.646467    1.042607    1.094606    1.905359
     106       1    0.805449    1.649712    1.029018    2.023080    0.486374    0.768966
     106       2    0.895016    1.700214    0.544181    0.823514    1.160762    2.098288
     106       3    0.825171    1.321124    0.857172    1.397264    0.792912    1.238812
     106       4    0.756192    1.205417    0.773641    1.219906    0.739955    1.191547
     107       1    0.769797    1.246602    0.864931    1.465568    0.673898    0.968014
     107       2    0.708020    1.159878    0.807899    1.304249    0.615824    0.999612
     107       3    0.768739    1.344760    0.839876    1.566185    0.680734    0.998485
     107       4    0.724638    1.194821    0.599788    1.012754    0.840811    1.331761
     108       1    0.871521    1.849990    1.142231    2.383744    0.566252    0.835691
     108       2    0.797416    1.410288    0.893621    1.551233    0.697283    1.238872
     108       3    0.721210    1.243423    0.696257    1.057029    0.744709    1.395985
     108       4    0.754643    1.242224    0.684707    1.078513    0.822377    1.379042
     109       1    0.805354    1.280371    0.783980    1.225815    0.824538    1.327135
     109       2    0.901465    1.542277    1.099121    1.846011    0.672218    1.042656
     109       3    0.957924    1.717578    0.546181    0.875659    1.272360    2.095007
     109       4    0.799359    1.417351    0.951443    1.659538    0.628548    1.056780
     110       1    0.786377    1.342475    0.967033    1.599458    0.561065    0.876274
     110       2    0.699107    1.191696    0.771967    1.212675    0.628823    1.166799
     110       3    0.702182    1.064332    0.693702    0.999054    0.711223    1.129708
     110       4    0.709613    1.150946    0.662051    1.119636    0.754765    1.178125
     111       1    0.934176    2.158707    0.462197    0.699622    1.288779    2.738666
     111       2    0.930849    2.208964    0.533313    0.954391    1.258744    2.813374
     111       3    0.837209    1.588708    1.054950    1.905205    0.556687    0.979577
     111       4    0.802881    1.346491    0.940326    1.600307    0.637584    0.929238
     112       1    0.801051    1.389952    1.004502    1.712687    0.566973    0.823092
     112       2    0.751592    1.275103    0.760252    1.271039    0.742758    1.279175
     112       3    0.736934    1.191343    0.689659    1.096009    0.778522    1.267846
     112       4    0.789359    1.449878    0.812223    1.518060    0.767567    1.381412
     113       1    0.691981    1.170723    0.673894    1.179197    0.709151    1.162362
     113       2    0.731521    1.294464    0.793507    1.341141    0.672912    1.245893
     113       3    0.674253    1.222468    0.721514    1.393841    0.625260    1.012378
     113       4    0.708995    1.428228    0.780349    1.761563    0.641257    1.010461
     114       1    0.711096    1.302260    0.746653    1.566137    0.677744    0.991776
     114       2    0.683857    1.206114    0.709128    1.358276    0.660436    1.044957
     114       3    0.728437    1.213553    0.794796    1.356526    0.655678    1.029417
     114       4    0.644217    1.056437    0.676753    1.110855    0.606175    0.987664
     115       1    0.696605    1.097248    0.590028    0.942106    0.788865    1.208097
     115       2    0.718372    1.116974    0.691401    1.022846    0.745889    1.204830
     115       3    0.733123    1.214514    0.728693    1.264439    0.737396    1.164312
     115       4    0.721952    1.212553    0.783999    1.331446    0.653648    1.062269
     116       1    0.689292    1.165211    0.574884    0.899542    0.794056    1.355381
     116       2    0.747523    1.249626    0.588653    0.978214    0.873878    1.416486
     116       3    0.717867    1.207317    0.755254    1.357125    0.683218    1.048366
     116       4    0.728470    1.248595    0.852906    1.450280    0.589829    0.957106
     117       1    0.810154    1.287865    0.663069    0.983280    0.931473    1.482095
     117       2    0.830962    1.378371    0.894445    1.510240    0.751144    1.187236
     117       3    0.968781    1.661246    1.303659    2.036500    0.519403    0.738425
     117       4    0.894263    1.733923    0.638246    1.154462    1.092983    2.053108
     118       1    0.707002    1.125639    0.765713    1.301416    0.641849    0.886324
     118       2    0.813199    1.337833    0.574906    0.925776    0.995919    1.558229
     118       3    0.813048    1.330328    0.965050    1.585872    0.634610    0.914325
     118       4    0.713007    1.158663    0.659121    1.084794    0.774017    1.234148
     119       1    0.747692    1.148987    0.717742    1.095824    0.772097    1.189997
     119       2    0.748934    1.300717    0.834244    1.503618    0.660496    1.042418
     119       3    0.746189    1.307874    0.621324    0.986186    0.844696    1.506892
     119       4    0.787772    1.219895    0.886846    1.368211    0.671934    1.007197
     120       1    0.675858    1.127148    0.573820    0.815020    0.762081    1.329091
     120       2    0.670791    1.102666    0.649646    1.045036    0.689693    1.151417
     120       3    0.733627    1.338467    0.879058    1.634633    0.547782    0.777622
     120       4    0.728622    1.255401    0.621908    1.081076    0.822498    1.384019
     121       1    0.713510    1.194176    0.892650    1.464532    0.498069    0.690355
     121       2    0.702776    1.248741    0.535678    0.916187    0.857020    1.474572
     121       3    0.693033    1.195785    0.656078    1.069324    0.731037    1.312111
     121       4    0.780369    1.425320    0.627386    1.019212    0.914948    1.692972
     122       1    0.715200    1.196492    0.809938    1.418618    0.621217    0.915206
     122       2    0.693646    1.243425    0.724833    1.232643    0.663802    1.252929
     122       3    0.673586    1.041893    0.687487    1.007490    0.660858    1.072270
     122       4    0.695146    1.132532    0.663578    1.097305    0.725843    1.164947
     123       1    0.871295    1.551801    0.566631    0.896006    1.099260    1.867566
     123       2    0.775133    1.270284    0.656281    1.093014    0.877606    1.397194
     123       3    0.851515    1.587695    1.015474    1.865171    0.644526    1.111065
     123       4    0.800770    1.234207    0.921556    1.390483    0.676554    1.034895
     124       1    0.692879    1.034255    0.622709    0.958628    0.753623    1.091880
     124       2    0.790388    1.579707    0.823018    1.646505    0.754612    1.502244
     124       3    0.762399    1.325236    0.636962    1.078083    0.867121    1.492664
     124       4    0.730358    1.188696    0.862012    1.380807    0.605377    0.955149
     125       1    0.637741    0.978059    0.629428    0.975441    0.645632    0.980472
     125       2    0.736653    1.182347    0.652060    1.004079    0.820573    1.330589
     125       3    0.673227    1.043626    0.707252    1.098048    0.637386    0.981771
     125       4    0.689534    1.072988    0.623853    0.870107    0.757623    1.245337
     126       1    0.636657    0.964892    0.581901    0.923346    0.690543    1.001182
     126       2    0.641343    1.058920    0.669084    1.035773    0.610681    1.083103
     126       3    0.632540    1.014502    0.687785    1.136603    0.570741    0.853328
     126       4    0.707649    1.197405    0.802684    1.422031    0.611466    0.905479
     127       1    0.696685    1.044053    0.753051    1.117600    0.634882    0.953115
