   locus    deme        mean         std  mean_all_1   std_all_1  mean_all_2   std_all_2
     133       2   16.987667   24.926358   14.100352   16.562514   19.600000   30.346575
     133       3   18.518005   23.427044   22.360230   25.049985   12.045532   18.695753
     134       1   18.514235   28.561551   18.130457   26.074733   18.910098   30.912818
     134       2   15.378548   19.495492   16.160154   18.647777   14.524994   20.346734
     134       3   19.711772   31.445950   10.167436   13.560422   25.826724   37.534289
     135       1   16.613858   26.354111   15.102307   22.637964   18.007740   29.298089
     135       2   12.870627   16.777069   10.881107   13.776665   14.538314   18.767392
     135       3   13.823520   18.743210   16.511709   20.623578    9.975079   14.838412
     136       1   21.723589   32.924924   26.416902   37.288630   15.321600   24.394274
     136       2   18.920451   29.872564   11.347884   14.385692   23.777210   35.659608
     136       3   20.655996   34.418670    9.934884   13.497567   27.095528   40.942112
     137       1   19.448448   30.216269   16.391026   23.224734   22.319134   35.310334
     137       2   16.271531   22.035306   16.596603   19.420801   15.887614   24.764704
     137       3   18.472894   29.475377   12.524803   15.946288   23.015264   35.922570
     138       1   19.719942   31.751654   19.570996   27.231799   19.869484   35.718177
     138       2   20.726502   36.814274   11.004809   14.333815   27.447419   45.163009
     138       3   17.823610   28.624507   14.011935   17.695719   21.227601   35.311189
     139       1   23.292224   36.196605   25.934711   37.304473   20.270215   34.640315
     139       2   22.944873   41.737806   13.206121   16.273830   30.209616   52.158023
     139       3   22.321023   39.891047   14.119682   17.920973   28.596895   49.723004
     140       1   20.504038   40.002736   25.316761   49.339696   14.397366   21.796142
     140       2   17.249070   28.200752   22.838216   34.041419    8.589278   10.422536
     140       3   15.499428   25.196551   19.213714   31.313052   11.234582   14.281517
     141       1   21.469403   33.373802   19.279207   28.193817   23.653038   37.712383
     141       2   18.314737   27.919350   15.889036   19.546976   20.513824   33.609508
     141       3   21.513007   37.712692   13.490367   17.281408   27.620952   46.812161
     142       1   21.638591   32.006609   19.388898   27.463027   23.826162   35.741574
     142       2   20.478466   23.423857   24.777823   25.145187   10.216074   14.130848
     142       3   22.088114   33.283833    9.566594   11.840507   28.683419   38.618552
     143       1   21.525940   34.923166   19.903906   28.146520   23.138271   40.487737
     143       2   19.310487   29.379367   16.006283   19.494406   22.539557   36.251632
     143       3   21.449187   37.272628   13.754174   17.111971   27.242365   46.222876
     144       1   23.532784   38.249556   18.328116   26.608265   27.895519   45.323065
     144       2   19.923857   27.096614   21.717013   25.191389   17.705479   29.130250
     144       3   22.061787   40.690194   14.365550   18.299754   28.263946   51.321462
     145       1   20.128319   34.033405   16.219268   22.853581   23.736674   41.451316
     145       2   16.600835   24.500671   15.423177   18.368466   17.718807   29.107994
     145       3   17.960062   28.809166   13.532181   16.559943   21.724375   35.659264
     146       1   28.547284   35.681828   27.706637   34.351825   29.359013   36.902473
     146       2   43.061960   39.031926   48.832060   38.987021    7.690529    9.472764
     146       3   28.277938   34.421252   13.202516   15.328034   34.228209   37.876501
     147       1   17.122655   26.107946   20.603808   30.259557   13.153507   19.627347
     147       2   15.106597   21.055848    8.474789   10.685199   19.324373   24.636160
     147       3   13.437944   17.322169   15.053880   18.556277   11.391702   15.378402
     148       1   22.482475   38.760776   16.804028   23.448512   27.573961   47.975666
     148       2   21.981797   39.360434   13.963902   18.106162   28.313602   49.223403
     148       3   19.655452   27.214824   22.135738   26.998199   16.530572   27.164816
     149       1   26.621932   47.604375   13.047586   17.763020   35.255105   57.576503
     149       2   19.595031   23.487923   24.369272   25.498539   10.520856   15.453759
     149       3   17.649552   23.102471   19.163931   22.071572   15.813534   24.166786
     150       1   20.799928   31.301219   21.364080   30.621357   20.218011   31.976925
     150       2   18.845266   29.237174   14.566788   17.942517   22.669967   36.058024
     150       3   20.557647   32.984657   12.021835   14.775571   26.751450   40.346128
     151       1   17.565869   24.904873   17.889215   23.969619   17.238947   25.811932
     151       2   14.863732   18.422235   16.522707   18.412870   12.563340   18.186505
     151       3   18.660337   28.179756    9.669618   12.157333   24.118342   33.280418
     152       1   20.238290   32.815005   18.479782   37.735088   21.573023   28.447011
     152       2   19.905641   26.512087   25.378066   29.773241    8.087625   10.107134
     152       3   15.772999   22.351283   19.357363   26.225371   10.598990   13.513417
     153       1   23.312706   35.589339   26.179223   38.585908   20.017984   31.477403
     153       2   23.216139   39.318563   13.510370   16.580494   30.448885   48.688959
     153       3   23.594359   38.454517   13.906374   16.947702   31.053250   47.625857
     154       1   19.042209   30.694430   23.143794   35.900963   13.800776   21.215279
     154       2   14.971539   20.718059    9.267860   11.395336   19.144361   24.638490
     154       3   14.310845   21.055064   10.571840   13.734987   17.351540   25.095903
     155       1   19.734292   33.415328   14.233001   20.024193   24.047972   40.439772
     155       2   15.770730   19.856844   18.653373   21.187447   11.437744   16.761195
     155       3   14.679325   19.458508   13.303585   16.627540   15.998472   21.749360
     156       1   22.921393   30.898204   28.422496   34.910780   14.763642   21.252900
     156       2   16.237163   21.477178   14.810708   17.198834   17.573817   24.751327
     156       3   29.344222   43.720900    7.902671   10.307183   38.391901   48.963587
     157       1   19.218861   29.770316   24.801350   35.047880   10.422758   14.859034
     157       2   12.942934   16.224222   13.590741   17.330179   12.298358   15.015583
     157       3   14.222903   18.396226    9.916418   13.535049   17.197035   20.590474
     158       1   19.265698   31.925424   16.951810   24.481125   21.533766   37.688629
     158       2   16.231931   20.703973   18.655275   21.036796   12.912755   19.762749
     158       3   17.654269   28.986929   10.036871   12.572574   22.975127   35.325718
     159       1   21.332753   32.579524   21.532176   31.551922   21.125191   33.614467
     159       2   26.550264   47.483931   10.931752   13.440671   35.412179   56.697485
     159       3   19.301773   27.057536   19.590799   23.945383   18.975196   30.187100
     160       1   24.397114   39.822940   20.021648   28.880395   28.173425   46.945988
     160       2   20.281412   25.794742   22.618186   25.094712   16.883770   26.413676
     160       3   24.263840   40.749979   12.807763   15.340079   32.069767   49.812982
     161       1   32.192368   61.159780   43.452494   72.007381   10.236783   13.949912
     161       2   16.809529   22.514165   13.358044   24.412107   18.913755   20.997594
     161       3   16.512060   23.561972   14.837833   26.764175   17.700984   20.912232
     162       1   20.066001   30.424459   21.637115   30.690006   18.326020   30.031873
     162       2   22.285280   37.866931   10.104973   12.473494   29.703214   45.464647
     162       3   16.354276   24.123850   13.136440   16.027017   19.283215   29.323444
     163       1   21.936263   33.127863   24.792350   36.438235   18.795316   28.729092
     163       2   22.817596   41.755145   13.363412   16.958334   29.826946   52.033698
     163       3   22.137485   39.282426   13.564186   17.554339   28.403302   48.504629
     164       1   20.653550   33.047353   19.266789   28.009349   22.021031   37.305342
     164       2   21.188219   35.549790   13.011026   15.938907   27.561191   44.249398
     164       3   18.848767   29.974070   16.028728   19.365313   21.569079   37.259799
     165       1   29.058159   37.382648   23.693309   31.067924   33.101201   41.050872
     165       2   50.753521   43.718736   56.040705   43.233755    6.395782    7.936440
     165       3   21.635547   24.010692   16.291120   17.864515   25.124883   26.715649
     166       1   21.004772   34.231543   18.595285   26.831807   23.308219   39.911267
     166       2   21.580691   37.908961   12.406777   15.654560   28.095386   46.705224
     166       3   18.427645   24.807647   19.128164   23.835921   17.596974   25.888178
     167       1   21.214276   33.580134   18.810900   26.727333   23.572417   39.011457
     167       2   21.940661   38.585384   13.067190   16.218942   28.459161   47.843100
     167       3   19.568634   30.704411   16.193908   19.830654   22.631154   37.705652
     168       1   16.062092   24.308070   14.297795   19.947579   17.728611   27.702820
     168       2   12.893812   16.968587   12.529866   15.432662   13.261416   18.382876
     168       3   13.388691   16.810435   14.304238   17.005471   12.245674   16.492538
     169       1   16.986619   31.206576   21.485113   38.180531   11.353369   17.629742
