   locus        mean         std
    1071    0.703835    0.052133
    1072    0.033744    0.016811
    1073    0.053936    0.021754
    1074    0.127936    0.038691
    1075    0.066368    0.024934
    1076    0.255632    0.048448
    1077    0.063946    0.025297
    1078    0.229853    0.043801
    1079    0.407179    0.052098
    1080    0.102243    0.030465
    1081    0.018690    0.012754
    1082    0.413269    0.059128
    1083    0.020369    0.012826
    1084    0.325560    0.049902
    1085    0.024126    0.014535
    1086    0.025979    0.015297
    1087    0.018926    0.012426
    1088    0.036033    0.020181
    1089    0.256505    0.048139
    1090    0.019330    0.012741
    1091    0.263998    0.061494
    1092    0.092091    0.045115
    1093    0.307620    0.049893
    1094    0.370888    0.113769
    1095    0.039282    0.019261
    1096    0.268572    0.051096
    1097    0.721953    0.050248
    1098    0.508006    0.059288
    1099    0.206717    0.041795
    1100    0.232501    0.043173
    1101    0.255476    0.057644
    1102    0.033658    0.017139
    1103    0.031634    0.015907
    1104    0.503402    0.055585
    1105    0.642712    0.054334
    1106    0.018567    0.012760
    1107    0.025370    0.014702
    1108    0.475881    0.061291
    1109    0.018354    0.012126
    1110    0.040613    0.019741
    1111    0.016582    0.011934
    1112    0.020597    0.013186
    1113    0.020497    0.012839
    1114    0.170903    0.039712
    1115    0.050255    0.045194
    1116    0.276542    0.046411
    1117    0.158060    0.039076
    1118    0.016830    0.011804
    1119    0.059919    0.023917
    1120    0.948083    0.022538
    1121    0.020199    0.013762
    1122    0.020859    0.013038
    1123    0.094047    0.040420
    1124    0.044681    0.020377
    1125    0.222493    0.045188
    1126    0.019134    0.012987
    1127    0.060118    0.022600
    1128    0.177767    0.042053
    1129    0.179840    0.040102
    1130    0.437668    0.057476
    1131    0.032686    0.016677
    1132    0.019140    0.012380
    1133    0.047910    0.020190
    1134    0.020189    0.012881
    1135    0.020443    0.020083
    1136    0.421110    0.058436
    1137    0.067846    0.025646
    1138    0.161291    0.037907
    1139    0.018935    0.012407
    1140    0.097244    0.030639
    1141    0.201636    0.041984
    1142    0.020749    0.013051
    1143    0.279633    0.051860
    1144    0.396105    0.078905
    1145    0.019788    0.013674
    1146    0.035567    0.019874
    1147    0.034330    0.025436
    1148    0.054998    0.022454
    1149    0.050378    0.025772
    1150    0.337940    0.054601
    1151    0.020831    0.012718
    1152    0.087525    0.028521
    1153    0.196339    0.058825
    1154    0.430075    0.065139
    1155    0.020037    0.012462
    1156    0.383108    0.059030
    1157    0.052500    0.021162
    1158    0.020907    0.012671
    1159    0.017136    0.011733
    1160    0.070636    0.030186
    1161    0.144382    0.037278
    1162    0.146529    0.038060
    1163    0.017133    0.011603
    1164    0.020463    0.012872
    1165    0.320305    0.052424
    1166    0.194633    0.041165
    1167    0.355847    0.054103
    1168    0.016814    0.011992
    1169    0.642081    0.055665
    1170    0.016928    0.012363
    1171    0.073968    0.027526
    1172    0.235639    0.044949
    1173    0.032920    0.017174
    1174    0.178032    0.041598
    1175    0.618777    0.061379
    1176    0.020682    0.013005
    1177    0.398824    0.058165
    1178    0.086081    0.026983
    1179    0.202470    0.041539
    1180    0.099920    0.031261
    1181    0.125039    0.037447
    1182    0.155443    0.039791
    1183    0.016568    0.012125
    1184    0.010852    0.011969
    1185    0.707261    0.055999
    1186    0.491724    0.058979
    1187    0.035771    0.018291
    1188    0.104282    0.032569
    1189    0.054143    0.021486
    1190    0.113815    0.032746
    1191    0.217050    0.048357
    1192    0.065497    0.026806
    1193    0.437185    0.077316
    1194    0.107480    0.032091
    1195    0.097445    0.030944
    1196    0.292951    0.055710
    1197    0.229802    0.044704
    1198    0.334683    0.060767
    1199    0.019516    0.025587
    1200    0.025921    0.014721
    1201    0.275586    0.049133
    1202    0.097269    0.029504
    1203    0.398007    0.119362
    1204    0.161808    0.039872
    1205    0.024802    0.017315
    1206    0.311717    0.109444
    1207    0.456067    0.057132
    1208    0.025433    0.014857
    1209    0.037073    0.017990
    1210    0.514467    0.065858
    1211    0.305090    0.049444
    1212    0.204545    0.043300
    1213    0.020489    0.012685
    1214    0.215632    0.078602
    1215    0.423127    0.062965
    1216    0.017004    0.011697
    1217    0.053616    0.021811
    1218    0.580941    0.053283
    1219    0.035782    0.017830
    1220    0.730837    0.052318
    1221    0.040447    0.018770
    1222    0.150738    0.036561
    1223    0.121589    0.034528
    1224    0.015025    0.015037
    1225    0.173554    0.052254
    1226    0.087020    0.027796
    1227    0.039847    0.018340
    1228    0.081409    0.027348
    1229    0.046937    0.020137
    1230    0.066166    0.024035
    1231    0.183311    0.043220
    1232    0.341524    0.055297
    1233    0.190835    0.041003
    1234    0.032903    0.017881
    1235    0.125496    0.033219
    1236    0.016893    0.011789
    1237    0.083356    0.040808
    1238    0.058411    0.023299
    1239    0.020712    0.012339
    1240    0.069710    0.042876
    1241    0.020979    0.013506
    1242    0.020508    0.012874
    1243    0.336031    0.050551
    1244    0.039732    0.018406
    1245    0.044665    0.027296
    1246    0.187464    0.040353
    1247    0.053116    0.022005
    1248    0.194903    0.041036
    1249    0.195769    0.045167
    1250    0.464715    0.054484
    1251    0.118235    0.040985
    1252    0.020717    0.012806
    1253    0.019924    0.012329
    1254    0.149093    0.040497
    1255    0.074995    0.026834
    1256    0.184333    0.042223
    1257    0.453936    0.056078
    1258    0.077329    0.026536
    1259    0.205958    0.056862
    1260    0.060587    0.023086
    1261    0.067398    0.024627
    1262    0.123790    0.045430
    1263    0.061295    0.023850
    1264    0.018310    0.012802
    1265    0.355861    0.052562
    1266    0.361399    0.061003
    1267    0.026939    0.015100
    1268    0.038662    0.018757
    1269    0.079791    0.026847
    1270    0.020341    0.012689
    1271    0.180062    0.039701
    1272    0.052618    0.021454
    1273    0.025484    0.014667
    1274    0.019829    0.012186
    1275    0.020183    0.012674
    1276    0.060525    0.026427
    1277    0.016339    0.012218
    1278    0.063530    0.025048
    1279    0.017829    0.012456
    1280    0.498559    0.054355
    1281    0.276211    0.051994
    1282    0.046226    0.021276
    1283    0.118710    0.032610
    1284    0.139758    0.037521
    1285    0.701773    0.049538
    1286    0.081712    0.027718
    1287    0.088987    0.030122
    1288    0.028130    0.015042
    1289    0.019113    0.012683
    1290    0.017029    0.012041
    1291    0.353761    0.051528
    1292    0.116330    0.033904
    1293    0.547085    0.058879
    1294    0.019700    0.013003
    1295    0.094137    0.030163
    1296    0.140772    0.035988
    1297    0.032511    0.016860
    1298    0.299177    0.084495
    1299    0.074284    0.026042
    1300    0.020972    0.012809
    1301    0.104810    0.043869
    1302    0.046830    0.020748
    1303    0.071439    0.039783
    1304    0.139892    0.042098
    1305    0.017558    0.012450
    1306    0.131351    0.034740
    1307    0.262700    0.045560
    1308    0.017061    0.011832
    1309    0.085247    0.027703
    1310    0.171144    0.038453
    1311    0.024344    0.014666
    1312    0.010854    0.012151
    1313    0.058940    0.024130
    1314    0.018719    0.012834
    1315    0.042663    0.020243
    1316    0.153760    0.037925
    1317    0.318078    0.050505
    1318    0.307230    0.048617
    1319    0.072085    0.025916
    1320    0.107788    0.030804
    1321    0.498563    0.053996
    1322    0.047859    0.020430
    1323    0.070644    0.025030
    1324    0.192382    0.039225
    1325    0.298672    0.049680
    1326    0.129083    0.034167
    1327    0.018403    0.012865
    1328    0.164742    0.040903
    1329    0.380499    0.057416
    1330    0.031049    0.016090
    1331    0.020612    0.013078
    1332    0.019066    0.012633
    1333    0.090276    0.032140
    1334    0.017495    0.012203
    1335    0.321800    0.059797
    1336    0.019956    0.012305
    1337    0.020064    0.012386
    1338    0.025909    0.014763
    1339    0.066453    0.025528
    1340    0.308532    0.048789
    1341    0.196609    0.041127
    1342    0.191908    0.040283
    1343    0.020873    0.012881
    1344    0.035489    0.017274
    1345    0.017575    0.012445
    1346    0.025174    0.014746
    1347    0.093217    0.029488
    1348    0.210733    0.042106
    1349    0.026926    0.015110
    1350    0.019231    0.013193
    1351    0.220924    0.043855
    1352    0.062860    0.024112
    1353    0.660769    0.050990
    1354    0.313543    0.051547
    1355    0.020363    0.012329
    1356    0.125703    0.033610
    1357    0.056940    0.023976
    1358    0.314759    0.051074
    1359    0.190283    0.049724
    1360    0.627800    0.061050
    1361    0.158017    0.068454
    1362    0.027585    0.015374
    1363    0.383759    0.074130
