   locus      deme_1      deme_2      deme_3
     776    0.414000    0.531000    0.605750
     777    0.521750    0.509250    0.560250
     778    0.476500    0.590000    0.564250
     779    0.471500    0.571250    0.569000
     780    0.467500    0.647750    0.487250
     781    0.490000    0.680250    0.370500
     782    0.571500    0.446750    0.487500
     783    0.490500    0.431000    0.622500
     784    0.511250    0.518750    0.437250
     785    0.481500    0.606250    0.512000
     786    0.514500    0.415750    0.340500
     787    0.431500    0.484750    0.516500
     788    0.550000    0.274000    0.617750
     789    0.553000    0.524250    0.507000
     790    0.567500    0.333000    0.545750
     791    0.492750    0.597750    0.431000
     792    0.433750    0.693500    0.497250
     793    0.389750    0.768500    0.438750
     794    0.466250    0.585250    0.567750
     795    0.517000    0.445750    0.584750
     796    0.551250    0.334750    0.534000
     797    0.520500    0.519750    0.529000
     798    0.564000    0.417250    0.539000
     799    0.520750    0.549250    0.424500
     800    0.496000    0.575500    0.508500
     801    0.518750    0.467000    0.558250
     802    0.486750    0.592000    0.538750
     803    0.500000    0.451000    0.610500
     804    0.528250    0.556750    0.441750
     805    0.518750    0.370250    0.597250
     806    0.418750    0.541000    0.637750
     807    0.555750    0.272750    0.542500
     808    0.447000    0.674500    0.525000
     809    0.647250    0.000000    0.460000
     810    0.458000    0.549000    0.606500
     811    0.527500    0.576250    0.442000
     812    0.422000    0.606250    0.591500
     813    0.505250    0.547500    0.511750
     814    0.427000    0.646250    0.532250
     815    0.471500    0.584250    0.451750
     816    0.436500    0.604750    0.593000
     817    0.586000    0.419750    0.427250
     818    0.474000    0.743250    0.270500
     819    0.465750    0.578000    0.583500
     820    0.588500    0.113250    0.614750
     821    0.561750    0.446250    0.445250
     822    0.566750    0.257750    0.571750
     823    0.495250    0.505250    0.556250
     824    0.491250    0.157750    0.768500
     825    0.109500    0.932250    0.183250
     826    0.424000    0.718500    0.466750
     827    0.488250    0.420000    0.661250
     828    0.527250    0.435750    0.568000
     829    0.496000    0.624500    0.423750
     830    0.372500    0.564500    0.599000
     831    0.737750    0.005500    0.005500
     832    0.621250    0.000000    0.557500
     833    0.349500    0.919000    0.067750
     834    0.638500    0.218750    0.410000
     835    0.447000    0.550500    0.591000
     836    0.490750    0.510500    0.603250
     837    0.563000    0.565500    0.209500
     838    0.501750    0.605000    0.507250
     839    0.468500    0.573250    0.579750
     840    0.457250    0.538000    0.328500
     841    0.532500    0.434250    0.560500
     842    0.671750    0.001750    0.439000
     843    0.477500    0.519750    0.521000
     844    0.493500    0.491250    0.598250
     845    0.528000    0.502000    0.496000
     846    0.574750    0.381750    0.323500
     847    0.391000    0.609000    0.621000
     848    0.460750    0.435750    0.609500
     849    0.538750    0.424500    0.571250
     850    0.365000    0.477750    0.778500
     851    0.451500    0.586250    0.557750
     852    0.509250    0.619500    0.448750
     853    0.454250    0.581500    0.570250
     854    0.563500    0.178000    0.286750
     855    0.499250    0.342500    0.528750
     856    0.507250    0.500750    0.578250
     857    0.513500    0.309000    0.512000
     858    0.472250    0.579500    0.566250
     859    0.587750    0.266000    0.532500
     860    0.515500    0.447500    0.553500
     861    0.512750    0.313250    0.459000
     862    0.516500    0.601500    0.346000
     863    0.456250    0.579250    0.581250
     864    0.495000    0.365250    0.580500
     865    0.536000    0.548250    0.443250
     866    0.689750    0.167500    0.256500
     867    0.524750    0.525750    0.527500
     868    0.555000    0.433750    0.492750
     869    0.552250    0.543000    0.501250
     870    0.554000    0.573250    0.447750
     871    0.541500    0.487750    0.431000
     872    0.426500    0.499000    0.681250
     873    0.414750    0.423750    0.504750
     874    0.510750    0.371250    0.649250
     875    0.513250    0.589500    0.473750
     876    0.566750    0.673250    0.254000
     877    0.309750    0.706500    0.703750
     878    0.351500    0.630000    0.615250
     879    0.355750    0.302000    0.859000
     880    0.472250    0.568250    0.561250
     881    0.535000    0.469000    0.347500
     882    0.307750    0.762750    0.575750
     883    0.350000    0.498500    0.755750
     884    0.555000    0.527750    0.447750
     885    0.506250    0.349000    0.528750
     886    0.452500    0.336250    0.734750
     887    0.425750    0.649500    0.592750
     888    0.646750    0.141500    0.185000
     889    0.506500    0.579250    0.521250
     890    0.520250    0.506000    0.553500
     891    0.536500    0.435000    0.553250
     892    0.488250    0.513000    0.483750
     893    0.204250    0.237750    0.946750
     894    0.442000    0.867750    0.071750
     895    0.547000    0.457750    0.505500
     896    0.480000    0.683250    0.440750
     897    0.491500    0.565250    0.510500
     898    0.496500    0.577250    0.454500
     899    0.530500    0.568250    0.441750
     900    0.475500    0.748250    0.317500
     901    0.535500    0.525000    0.478250
     902    0.513250    0.586250    0.521750
     903    0.368750    0.683750    0.609250
     904    0.470500    0.650500    0.471250
     905    0.547000    0.475500    0.435750
     906    0.487000    0.733250    0.352750
     907    0.522750    0.795750    0.024500
     908    0.573000    0.747750    0.001750
     909    0.414500    0.039250    0.771250
     910    0.525250    0.590250    0.469250
     911    0.535750    0.547500    0.493500
     912    0.490750    0.535500    0.545000
     913    0.536500    0.483750    0.550250
     914    0.451500    0.580750    0.566250
     915    0.548000    0.560250    0.427750
     916    0.267500    0.609500    0.774250
     917    0.497500    0.418000    0.652000
     918    0.509000    0.501500    0.483000
     919    0.465250    0.598750    0.496250
     920    0.533250    0.479000    0.587000
     921    0.509500    0.512000    0.570250
     922    0.503250    0.578000    0.431500
     923    0.622750    0.623750    0.095500
     924    0.732000    0.000000    0.103500
     925    0.465250    0.311750    0.633750
     926    0.544750    0.471000    0.514750
     927    0.544250    0.508500    0.510250
     928    0.459500    0.578250    0.541000
     929    0.473250    0.572000    0.564000
     930    0.456000    0.609500    0.592250
     931    0.507000    0.573500    0.526500
     932    0.559750    0.686750    0.182250
     933    0.542750    0.570000    0.443250
     934    0.489500    0.617250    0.478250
     935    0.492250    0.525500    0.474250
     936    0.389000    0.529000    0.631500
     937    0.514750    0.514500    0.569750
     938    0.470750    0.548750    0.590750
     939    0.577750    0.209500    0.613250
     940    0.505500    0.306000    0.580500
     941    0.457750    0.564000    0.577750
     942    0.551000    0.371000    0.520250
     943    0.383000    0.693250    0.531750
     944    0.444500    0.488750    0.479500
     945    0.474000    0.514750    0.583500
     946    0.452250    0.554250    0.602500
     947    0.513000    0.380500    0.400500
     948    0.495750    0.529750    0.398250
     949    0.531000    0.570750    0.415000
     950    0.493750    0.497500    0.586250
     951    0.442750    0.622500    0.564500
     952    0.668750    0.314750    0.314750
     953    0.510000    0.272000    0.565750
     954    0.324000    0.077250    0.921750
     955    0.462500    0.541500    0.582250
     956    0.537750    0.554750    0.433500
     957    0.511750    0.431500    0.608750
     958    0.564000    0.006250    0.716000
     959    0.569750    0.566750    0.172750
     960    0.567000    0.409250    0.522750
     961    0.435250    0.682250    0.426000
     962    0.401000    0.701250    0.531750
     963    0.515500    0.419500    0.597000
     964    0.423750    0.476750    0.648250
     965    0.504250    0.525500    0.522750
     966    0.472250    0.587000    0.590250
     967    0.545250    0.555750    0.424000
     968    0.532750    0.443250    0.554750
     969    0.538000    0.465750    0.431250
     970    0.533000    0.260500    0.629500
     971    0.485000    0.579500    0.481000
     972    0.408750    0.712750    0.480000
     973    0.706500    0.015500    0.086250
     974    0.442500    0.624250    0.533250
     975    0.447750    0.385250    0.576750
     976    0.377750    0.528250    0.694250
     977    0.468250    0.571000    0.503500
     978    0.466750    0.566250    0.563250
     979    0.550250    0.578000    0.402500
     980    0.474250    0.445000    0.638000
     981    0.119500    0.817750    0.730750
     982    0.523750    0.551500    0.484750
     983    0.503000    0.500250    0.528000
     984    0.597750    0.181000    0.455250
     985    0.525000    0.430750    0.564000
     986    0.302500    0.644000    0.741750
     987    0.495250    0.785250    0.096000
     988    0.370500    0.877500    0.266000
     989    0.530500    0.739250    0.186000
     990    0.529500    0.573750    0.435500
     991    0.443750    0.575250    0.624250
     992    0.519500    0.641750    0.367000
     993    0.615000    0.541000    0.235500
     994    0.469000    0.572250    0.551750
     995    0.554500    0.541000    0.473250
     996    0.435000    0.461000    0.574750
     997    0.523250    0.424000    0.562750
     998    0.400750    0.639000    0.587750
     999    0.412000    0.495750    0.669500
