   locus    deme        mean         std
     311       2    0.023394    0.017156
     311       3    0.047929    0.023191
     312       1    0.016575    0.013081
     312       2    0.020885    0.014841
     312       3    0.020371    0.014668
     313       1    0.157249    0.038702
     313       2    0.133880    0.039201
     313       3    0.207620    0.049923
     314       1    0.310117    0.055884
     314       2    0.258888    0.057441
     314       3    0.521607    0.075794
     315       1    0.125003    0.033222
     315       2    0.123787    0.036159
     315       3    0.115816    0.034812
     316       1    0.420451    0.051130
     316       2    0.425364    0.056030
     316       3    0.395221    0.054953
     317       1    0.020240    0.013564
     317       2    0.012718    0.012087
     317       3    0.020894    0.014862
     318       1    0.013861    0.011893
     318       2    0.026724    0.016999
     318       3    0.011704    0.011837
     319       1    0.197133    0.042981
     319       2    0.243405    0.049240
     319       3    0.254775    0.050901
     320       1    0.014167    0.012108
     320       2    0.027712    0.018367
     320       3    0.011749    0.011869
     321       1    0.100808    0.035974
     321       2    0.236741    0.066404
     321       3    0.047052    0.028345
     322       1    0.169743    0.055420
     322       2    0.048654    0.028281
     322       3    0.050266    0.029939
     323       1    0.020444    0.013459
     323       2    0.021022    0.015370
     323       3    0.013992    0.013234
     324       1    0.019894    0.013011
     324       2    0.020569    0.014816
     324       3    0.013583    0.012366
     325       1    0.261605    0.045130
     325       2    0.238683    0.047949
     325       3    0.229477    0.047229
     326       1    0.039530    0.018907
     326       2    0.041264    0.021675
     326       3    0.033317    0.019302
     327       1    0.070030    0.026296
     327       2    0.098047    0.034874
     327       3    0.061724    0.027350
     328       1    0.138211    0.039954
     328       2    0.151665    0.041292
     328       3    0.253145    0.062615
     329       1    0.161588    0.037644
     329       2    0.186459    0.044335
     329       3    0.156962    0.039878
     330       1    0.043138    0.019903
     330       2    0.024463    0.017504
     330       3    0.040165    0.021649
     331       1    0.370088    0.051798
     331       2    0.431391    0.060271
     331       3    0.366671    0.054429
     332       1    0.020381    0.013486
     332       2    0.020928    0.014937
     332       3    0.013823    0.012718
     333       1    0.195490    0.042129
     333       2    0.280724    0.059581
     333       3    0.187036    0.044796
     334       1    0.091857    0.029386
     334       2    0.070682    0.027946
     334       3    0.106345    0.034540
     335       1    0.626968    0.052567
     335       2    0.590766    0.060461
     335       3    0.704191    0.057115
     336       1    0.043163    0.019795
     336       2    0.024281    0.017411
     336       3    0.040481    0.020736
     337       1    0.055371    0.023041
     337       2    0.038215    0.021361
     337       3    0.038613    0.021010
     338       1    0.066230    0.024677
     338       2    0.078859    0.029296
     338       3    0.087953    0.031301
     339       1    0.013501    0.011799
     339       2    0.010943    0.011586
     339       3    0.026738    0.017642
     340       1    0.251783    0.046293
     340       2    0.298226    0.053550
     340       3    0.266432    0.050803
     341       1    0.108374    0.031666
     341       2    0.083579    0.030208
     341       3    0.093500    0.032666
     342       1    0.023091    0.013840
     342       2    0.012107    0.011949
     342       3    0.012732    0.012351
     343       1    0.013704    0.012008
     343       2    0.011035    0.011826
     343       3    0.026344    0.017247
     344       1    0.015431    0.015106
     344       2    0.019911    0.017202
     344       3    0.636465    0.063808
     345       1    0.030698    0.017114
     345       2    0.037815    0.020702
     345       3    0.029179    0.018377
     346       1    0.331421    0.049947
     346       2    0.404604    0.060487
     346       3    0.314495    0.053461
     347       1    0.039512    0.019790
     347       2    0.073212    0.031507
     347       3    0.036509    0.020623
     348       1    0.067769    0.026089
     348       2    0.094748    0.035148
     348       3    0.039852    0.022822
     349       1    0.087040    0.028210
     349       2    0.087222    0.030461
     349       3    0.096078    0.031734
     350       1    0.015931    0.012244
     350       2    0.020562    0.015104
     350       3    0.020417    0.014520
     351       1    0.030354    0.018156
     351       2    0.056666    0.027383
     351       3    0.021851    0.017275
     352       1    0.023217    0.014393
     352       2    0.012359    0.012424
     352       3    0.012812    0.012491
     353       1    0.319755    0.048313
     353       2    0.268764    0.050694
     353       3    0.318996    0.053002
     354       1    0.514986    0.057063
     354       2    0.374776    0.068317
     354       3    0.559374    0.063882
     355       1    0.110330    0.033211
     355       2    0.153661    0.042048
     355       3    0.123637    0.037085
     356       1    0.176568    0.042239
     356       2    0.119537    0.037188
     356       3    0.140131    0.038755
     357       1    0.356217    0.052034
     357       2    0.310146    0.057732
     357       3    0.442252    0.064143
     358       1    0.013878    0.015464
     358       2    0.175649    0.062158
     358       3    0.010973    0.014211
     359       1    0.352316    0.049254
     359       2    0.352372    0.054181
     359       3    0.360072    0.054286
     360       1    0.031253    0.018280
     360       2    0.059342    0.026727
     360       3    0.040989    0.021797
     361       1    0.225034    0.047579
     361       2    0.256924    0.056459
     361       3    0.128396    0.043916
     362       1    0.084428    0.028604
     362       2    0.067266    0.027177
     362       3    0.113498    0.036549
     363       1    0.064207    0.024245
     363       2    0.061313    0.026119
     363       3    0.045398    0.022656
     364       1    0.067261    0.024699
     364       2    0.075832    0.029299
     364       3    0.068157    0.027281
     365       1    0.034132    0.018076
     365       2    0.048619    0.023338
     365       3    0.031729    0.018866
     366       1    0.199701    0.043181
     366       2    0.143832    0.040589
