   locus    deme        mean         std  mean_all_1   std_all_1  mean_all_2   std_all_2
     100       2    1.720443    3.261852    0.628293    0.848319    2.348214    3.906665
     100       3    1.249943    2.106718    1.464557    2.519693    0.957195    1.297520
     100       4    1.281869    2.145933    1.440348    2.378606    1.088172    1.802814
     101       1    1.113979    1.557350    1.251329    1.710573    0.967547    1.360132
     101       2    1.211450    2.015769    1.395935    2.367923    0.958766    1.355898
     101       3    1.204140    1.803472    0.977436    1.512340    1.415088    2.014556
     101       4    1.191044    2.030409    1.340013    2.265612    1.040276    1.747780
     102       1    1.064241    1.690014    0.943388    1.593110    1.177599    1.768618
     102       2    1.256942    2.203717    1.481283    2.716633    1.003962    1.374666
     102       3    1.201136    2.080124    1.476613    2.548300    0.887988    1.295892
     102       4    1.233363    2.095573    0.919119    1.353812    1.489434    2.516020
     103       1    1.139878    1.752647    1.151156    1.766304    1.128600    1.738809
     103       2    1.316475    2.633412    0.866433    1.257697    1.651847    3.265050
     103       3    1.185505    1.881488    0.891588    1.255344    1.455729    2.278887
     103       4    1.126595    1.957961    1.292064    2.263772    0.929194    1.490563
     104       1    1.069008    1.641041    1.174045    1.776654    0.960987    1.480998
     104       2    1.229821    2.287630    1.592899    2.867320    0.820392    1.243870
     104       3    1.023012    1.692184    0.843697    1.339586    1.202328    1.966767
     104       4    1.021416    1.555667    1.083219    1.596077    0.949448    1.504048
     105       1    1.109973    1.706058    1.108828    1.762071    1.111063    1.650902
     105       2    1.308902    2.182372    1.642449    2.696925    0.902876    1.185855
     105       3    1.225560    2.169640    1.376395    2.590411    1.026431    1.411900
     105       4    1.286546    2.330959    0.822777    1.547948    1.621002    2.712334
     106       1    1.025250    1.584978    1.111946    1.779266    0.941619    1.366527
     106       2    1.138247    1.770282    1.376115    2.080501    0.842778    1.221663
     106       3    1.124734    1.678913    1.160657    1.821166    1.087791    1.517900
     106       4    1.041852    1.427751    0.941145    1.337783    1.137455    1.501967
     107       1    1.087999    1.899439    1.255901    2.366288    0.922763    1.262135
     107       2    1.113988    1.928628    1.364470    2.373294    0.828106    1.176011
     107       3    1.123089    1.792903    1.306568    2.141529    0.924320    1.285524
     107       4    1.223619    2.005806    1.115461    1.847497    1.329636    2.144407
     108       1    1.045091    1.532585    0.952582    1.424956    1.130827    1.621278
     108       2    1.239159    2.044085    1.514665    2.418510    0.944260    1.490484
     108       3    1.244034    2.002509    1.426510    2.356931    1.037435    1.476591
     108       4    1.260583    2.106454    0.917523    1.327237    1.573470    2.583055
     109       1    1.064248    1.699870    0.865968    1.228609    1.242211    2.015259
     109       2    1.192636    2.431354    0.665991    0.919497    1.620058    3.100845
     109       3    1.161332    1.843169    1.074117    1.522288    1.255061    2.130934
     109       4    1.148818    1.939054    1.125581    1.775229    1.174811    2.106972
     110       1    1.139566    1.611310    1.091903    1.558405    1.184272    1.658156
     110       2    1.497467    2.481626    0.725908    1.052182    1.974385    2.947104
     110       3    1.206471    2.051700    1.451002    2.392695    0.895251    1.451781
     110       4    1.203055    2.005554    1.411997    2.355037    0.966493    1.480353
     111       1    1.087153    1.738153    1.289000    2.045120    0.890880    1.346760
     111       2    1.241435    2.103889    1.544441    2.499545    0.875555    1.407939
     111       3    1.098971    1.744757    1.027117    1.499756    1.163722    1.936920
     111       4    1.174327    1.804703    0.995249    1.513253    1.333771    2.015929
     112       1    1.045535    1.762398    1.011136    1.857966    1.076041    1.672496
     112       2    1.127070    1.994109    0.815901    1.179316    1.379612    2.435700
     112       3    1.104425    1.858823    1.087691    1.878938    1.123911    1.834930
     112       4    1.140860    1.836773    1.249203    1.933976    1.023959    1.718114
     113       1    1.062763    1.642974    1.219153    1.940059    0.877691    1.173234
     113       2    1.170251    1.971857    1.458387    2.389430    0.807968    1.167383
     113       3    1.098608    1.626950    0.991467    1.341557    1.199913    1.851186
     113       4    1.096214    1.926411    1.029684    1.904424    1.155689    1.943929
     114       1    0.986470    1.458962    0.903505    1.409725    1.066181    1.500436
     114       2    1.149252    1.906355    1.428705    2.252636    0.774248    1.206712
     114       3    0.997589    1.585304    0.904175    1.414785    1.078780    1.715707
     114       4    1.030002    1.832470    0.808550    1.399173    1.219407    2.116070
     115       1    1.065055    1.651429    1.073719    1.706816    1.056863    1.597251
     115       2    1.253943    2.191865    1.670444    2.667457    0.671641    0.995803
     115       3    1.144840    1.882257    0.892385    1.339091    1.366035    2.229615
     115       4    1.032460    1.613656    0.945193    1.589957    1.111100    1.630722
     116       1    0.982591    1.538824    0.996319    1.606401    0.970466    1.476461
     116       2    1.361627    2.476767    0.660479    1.027666    1.881991    3.044280
     116       3    1.103147    1.880666    1.278556    2.177388    0.922757    1.494795
     116       4    1.099666    1.812321    1.275861    2.234664    0.926960    1.244541
     117       1    1.263218    2.161198    1.205001    1.887421    1.319153    2.393604
     117       2    2.146273    3.902652    3.090647    4.654788    0.592305    0.870231
     117       3    1.388371    2.315716    1.208394    2.039721    1.535031    2.508822
     117       4    1.730988    3.546564    0.825497    1.209832    2.378655    4.418365
     118       1    1.125344    2.015220    1.312953    2.325889    0.905992    1.547581
     118       2    1.115782    1.765625    1.116610    1.858769    1.114947    1.666471
     118       3    1.129028    1.799598    1.011422    1.665242    1.235433    1.906805
     118       4    1.061563    1.795338    1.172138    2.096851    0.941774    1.387192
     119       1    1.157959    1.726002    1.195610    1.770155    1.117171    1.675905
     119       2    1.872343    3.512815    0.611735    0.878548    2.551133    4.153596
     119       3    1.324227    2.101611    1.636444    2.540295    0.973562    1.377401
     119       4    1.506970    2.626120    2.010684    3.279078    0.913267    1.303948
     120       1    1.270071    1.853789    1.446651    2.093558    1.063614    1.500287
     120       2    1.239850    2.020676    1.556343    2.386535    0.811653    1.258076
     120       3    1.242857    1.906846    1.059379    1.708416    1.425602    2.069697
     120       4    1.247738    1.972965    1.016246    1.514355    1.439450    2.266261
     121       1    1.225718    1.688117    1.296413    1.792551    1.148824    1.563015
     121       2    2.175028    3.811120    0.723075    0.933757    2.890169    4.438394
     121       3    1.337678    1.949793    1.488631    2.106353    1.175451    1.751694
     121       4    1.664994    2.800513    2.127536    3.362614    1.002128    1.460214
     122       1    1.072319    1.545262    1.035471    1.644684    1.109761    1.436241
     122       2    1.090539    1.554031    1.202312    1.646994    0.973738    1.441300
     122       3    1.133031    1.679861    0.907219    1.409146    1.322315    1.855889
     122       4    1.070771    1.679936    0.978390    1.534120    1.162414    1.808383
     123       1    1.009403    1.591939    0.892129    1.307008    1.132939    1.837014
     123       2    1.230555    2.071575    0.687286    1.048706    1.579353    2.455488
     123       3    1.036477    1.687183    1.111139    1.904551    0.960610    1.428931
     123       4    1.076482    1.945074    1.333447    2.343337    0.768688    1.250494
     124       1    1.032130    1.625937    1.129690    1.869208    0.923431    1.293796
     124       2    1.200171    2.321565    1.526075    2.920559    0.841402    1.298994
     124       3    1.081743    1.712052    1.058330    1.646822    1.103355    1.769858
     124       4    1.108972    1.830824    1.214734    2.022434    0.997118    1.595843
     125       1    1.044529    1.683604    0.861399    1.434195    1.191958    1.847106
     125       2    1.046740    1.688512    0.821212    1.193597    1.245935    2.006570
     125       3    1.016522    1.764250    1.231448    2.082987    0.767246    1.254836
     125       4    1.070789    1.779100    1.148094    2.000358    0.993174    1.521048
     126       1    1.051692    1.644987    1.200178    1.885916    0.877383    1.284939
     126       2    1.145937    1.875471    1.249175    1.896243    1.029986    1.844989
     126       3    1.076805    1.677542    0.972281    1.446531    1.173288    1.860358
     126       4    1.060082    1.668090    0.991008    1.477014    1.121336    1.818642
     127       1    1.101459    1.648985    1.088538    1.635853    1.113824    1.661360
