   locus    deme        mean         std
     233       4    0.971854    0.014748
     234       1    0.334653    0.048216
     234       2    0.119519    0.029883
     234       3    0.067544    0.023360
     234       4    0.172023    0.036067
     235       1    0.858521    0.032396
     235       2    0.948058    0.020958
     235       3    0.982091    0.012850
     235       4    0.971668    0.016053
     236       1    0.142069    0.034037
     236       2    0.054303    0.021292
     236       3    0.019580    0.013343
     236       4    0.030479    0.016643
     237       1    0.857600    0.032335
     237       2    0.949003    0.020589
     237       3    0.982217    0.012382
     237       4    0.971604    0.015671
     238       1    0.858311    0.032739
     238       2    0.947422    0.020400
     238       3    0.982785    0.012936
     238       4    0.971479    0.015688
     239       1    0.972500    0.015513
     239       2    0.884165    0.029260
     239       3    0.918764    0.025206
     239       4    0.952365    0.020315
     240       1    0.642152    0.047863
     240       2    0.557744    0.048246
     240       3    0.239076    0.042046
     240       4    0.532143    0.047390
     241       1    0.829993    0.036078
     241       2    0.906469    0.027910
     241       3    0.786113    0.038142
     241       4    0.827940    0.035342
     242       1    0.902628    0.026891
     242       2    0.937310    0.021860
     242       3    0.979938    0.013693
     242       4    0.929112    0.023661
     243       1    0.843825    0.034825
     243       2    0.958044    0.019053
     243       3    0.906750    0.027714
     243       4    0.854403    0.031900
     244       1    0.865377    0.033951
     244       2    0.757480    0.041700
     244       3    0.538491    0.046767
     244       4    0.815240    0.036239
     245       1    0.536704    0.046923
     245       2    0.616572    0.044918
     245       3    0.555301    0.045705
     245       4    0.632837    0.045046
     246       1    0.538538    0.048244
     246       2    0.618140    0.044538
     246       3    0.553921    0.045940
     246       4    0.632297    0.043230
     247       1    0.538534    0.047275
     247       2    0.615871    0.046055
     247       3    0.555744    0.046557
     247       4    0.630895    0.045964
     248       1    0.970080    0.016824
     248       2    0.890805    0.026777
     248       3    0.899532    0.028316
     248       4    0.898517    0.028023
     249       1    0.917983    0.027029
     249       2    0.862917    0.030914
     249       3    0.646622    0.044986
     249       4    0.868477    0.031332
     250       1    0.901083    0.029169
     250       2    0.938271    0.022047
     250       3    0.979814    0.013398
     250       4    0.927732    0.023683
     251       1    0.822529    0.036338
     251       2    0.803199    0.036785
     251       3    0.628972    0.045101
     251       4    0.801228    0.037393
     252       1    0.843801    0.033588
     252       2    0.957355    0.019753
     252       3    0.905486    0.027654
     252       4    0.863082    0.032474
     253       1    0.350870    0.044358
     253       2    0.263554    0.042738
     253       3    0.473100    0.045804
     253       4    0.503189    0.045456
     254       1    0.880120    0.031655
     254       2    0.853290    0.033573
     254       3    0.915922    0.026479
     254       4    0.937147    0.022627
     255       1    0.589461    0.046612
     255       2    0.437349    0.047023
     255       3    0.469097    0.046611
     255       4    0.413574    0.045784
     256       1    0.256241    0.041450
     256       2    0.505826    0.046384
     256       3    0.436977    0.048249
     256       4    0.348629    0.043919
     257       1    0.880626    0.028555
     257       2    0.855923    0.032426
     257       3    0.914449    0.026487
     257       4    0.939020    0.022591
     258       1    0.784469    0.040573
     258       2    0.924675    0.025095
     258       3    0.768978    0.037933
     258       4    0.853099    0.034650
     259       1    0.838258    0.036127
     259       2    0.638005    0.045424
     259       3    0.923803    0.025279
     259       4    0.843767    0.033196
     260       1    0.972777    0.016302
     260       2    0.893319    0.029448
     260       3    0.927768    0.024172
     260       4    0.959553    0.019292
     261       1    0.341125    0.046189
     261       2    0.552967    0.046168
     261       3    0.449322    0.046660
     261       4    0.357404    0.044526
     262       1    0.072578    0.024233
     262       2    0.138220    0.033759
     262       3    0.356000    0.045064
     262       4    0.133304    0.032449
     263       1    0.929113    0.024511
     263       2    0.862139    0.033183
     263       3    0.644769    0.045678
     263       4    0.868756    0.032803
     264       1    0.974763    0.014994
     264       2    0.745866    0.039648
     264       3    0.988834    0.010791
     264       4    0.920126    0.024508
     265       1    0.499025    0.047361
     265       2    0.576695    0.046347
     265       3    0.368338    0.044608
     265       4    0.481624    0.046752
     266       1    0.825499    0.034829
     266       2    0.863422    0.032399
     266       3    0.913249    0.026632
     266       4    0.935779    0.023922
     267       1    0.486303    0.048248
     267       2    0.431226    0.045241
     267       3    0.632542    0.044432
     267       4    0.521372    0.046085
     268       1    0.820508    0.036027
     268       2    0.636057    0.046532
     268       3    0.940269    0.022951
     268       4    0.844763    0.034361
     269       1    0.487216    0.046162
     269       2    0.441389    0.045606
     269       3    0.635166    0.044406
     269       4    0.522880    0.046355
     270       1    0.931958    0.024653
     270       2    0.865125    0.033686
     270       3    0.665093    0.045478
     270       4    0.915169    0.026159
     271       1    0.817897    0.036477
     271       2    0.634739    0.044861
     271       3    0.932541    0.024963
     271       4    0.843506    0.034551
     272       1    0.484167    0.047266
     272       2    0.442667    0.046243
     272       3    0.605989    0.047079
     272       4    0.514939    0.045546
     273       1    0.485080    0.048516
     273       2    0.439150    0.046680
     273       3    0.608635    0.046089
     273       4    0.510672    0.047175
     274       1    0.930000    0.023172
     274       2    0.866835    0.031969
     274       3    0.671827    0.043729
     274       4    0.923475    0.025404
     275       1    0.813210    0.036559
