   locus      deme_1      deme_2      deme_3
     776    0.394000    0.480000    0.751750
     777    0.496250    0.587750    0.511750
     778    0.558750    0.456000    0.523250
     779    0.556500    0.431500    0.494000
     780    0.433500    0.596250    0.591250
     781    0.521250    0.605500    0.400500
     782    0.457250    0.588750    0.575750
     783    0.505750    0.464250    0.575750
     784    0.531750    0.520250    0.514000
     785    0.523750    0.418000    0.559250
     786    0.429500    0.778000    0.370000
     787    0.427500    0.590750    0.634250
     788    0.505750    0.513500    0.576000
     789    0.510000    0.498000    0.579250
     790    0.543000    0.488250    0.482500
     791    0.388250    0.650250    0.652000
     792    0.548500    0.581250    0.356000
     793    0.521750    0.567000    0.511000
     794    0.471750    0.488000    0.638000
     795    0.476250    0.648500    0.520000
     796    0.531750    0.501500    0.497250
     797    0.482250    0.545000    0.595750
     798    0.546250    0.504000    0.511000
     799    0.451500    0.466250    0.691250
     800    0.544500    0.349500    0.572000
     801    0.475500    0.508750    0.614250
     802    0.476750    0.576750    0.576250
     803    0.491250    0.545500    0.571500
     804    0.512500    0.513250    0.561500
     805    0.448500    0.219500    0.806000
     806    0.541750    0.270500    0.411500
     807    0.498750    0.457500    0.586750
     808    0.500500    0.455500    0.587000
     809    0.468750    0.575000    0.584500
     810    0.498750    0.502000    0.561250
     811    0.547750    0.461750    0.519000
     812    0.522000    0.564000    0.477000
     813    0.464500    0.571000    0.575000
     814    0.464750    0.584500    0.560500
     815    0.465000    0.581250    0.561250
     816    0.459750    0.580750    0.560250
     817    0.542000    0.568750    0.436750
     818    0.531250    0.578750    0.432500
     819    0.479500    0.605000    0.541500
     820    0.531500    0.332000    0.613250
     821    0.530500    0.435750    0.548500
     822    0.416750    0.594000    0.588000
     823    0.512750    0.616000    0.421000
     824    0.511750    0.320000    0.656250
     825    0.503500    0.497000    0.569750
     826    0.423750    0.676250    0.513750
     827    0.527750    0.567250    0.429750
     828    0.540250    0.462500    0.519500
     829    0.528000    0.558250    0.432750
     830    0.540750    0.551250    0.420750
     831    0.536000    0.571250    0.420000
     832    0.530500    0.402000    0.561750
     833    0.496750    0.527250    0.578500
     834    0.525750    0.500250    0.482000
     835    0.476500    0.625000    0.491250
     836    0.531000    0.562250    0.422000
     837    0.461250    0.566500    0.564500
     838    0.492500    0.486500    0.612750
     839    0.529500    0.574000    0.423500
     840    0.535250    0.558750    0.425750
     841    0.373250    0.631250    0.674000
     842    0.506250    0.514500    0.568750
     843    0.519250    0.277250    0.637500
     844    0.516750    0.463750    0.589500
     845    0.517750    0.463750    0.424750
     846    0.517000    0.573000    0.497750
     847    0.523250    0.563250    0.406000
     848    0.526500    0.568000    0.413000
     849    0.472750    0.629000    0.489750
     850    0.472500    0.339750    0.604250
     851    0.527000    0.424500    0.582500
     852    0.502750    0.469750    0.591250
     853    0.540750    0.612500    0.348750
     854    0.572250    0.435250    0.492250
     855    0.531500    0.564250    0.419500
     856    0.417750    0.469750    0.747500
     857    0.503000    0.574000    0.499750
     858    0.533000    0.565500    0.419250
     859    0.540750    0.560250    0.432250
     860    0.522000    0.517750    0.509250
     861    0.490000    0.601000    0.533000
     862    0.520250    0.348000    0.606000
     863    0.514250    0.421250    0.604750
     864    0.504000    0.580500    0.494000
     865    0.511250    0.471500    0.591750
     866    0.509250    0.670500    0.325250
     867    0.513750    0.674750    0.339500
     868    0.556250    0.200000    0.604500
     869    0.553500    0.348500    0.589750
     870    0.519750    0.521500    0.530500
     871    0.514500    0.448500    0.586750
     872    0.528250    0.565000    0.415250
     873    0.528000    0.432000    0.567750
     874    0.513000    0.549250    0.483500
     875    0.501000    0.602500    0.494500
     876    0.463000    0.570750    0.564750
     877    0.510750    0.596250    0.455500
     878    0.545750    0.594250    0.290750
     879    0.539750    0.568500    0.440250
     880    0.408750    0.574500    0.635750
     881    0.525500    0.576250    0.358250
     882    0.536250    0.194000    0.684250
     883    0.577000    0.626000    0.032250
     884    0.499000    0.501750    0.566750
     885    0.421000    0.373500    0.544750
     886    0.516000    0.520500    0.531000
     887    0.536500    0.504500    0.508000
     888    0.537750    0.562250    0.418500
     889    0.509000    0.543000    0.492250
     890    0.481000    0.531000    0.573500
     891    0.531250    0.298250    0.632250
     892    0.535250    0.573750    0.448500
     893    0.461000    0.589250    0.586500
     894    0.500750    0.558000    0.491250
     895    0.543000    0.509750    0.506000
     896    0.541250    0.506750    0.517500
     897    0.534500    0.423250    0.552750
     898    0.541500    0.485500    0.470250
     899    0.528750    0.570250    0.432500
     900    0.536750    0.426500    0.556500
     901    0.515250    0.579500    0.507750
     902    0.555750    0.490750    0.443500
     903    0.500500    0.501750    0.562250
     904    0.520750    0.512500    0.583250
     905    0.532000    0.447500    0.556000
     906    0.472750    0.528500    0.583250
     907    0.524000    0.264500    0.638750
     908    0.545500    0.429500    0.574000
     909    0.527500    0.443250    0.558250
     910    0.489250    0.607750    0.515250
     911    0.540500    0.573500    0.427250
     912    0.514250    0.501750    0.557250
     913    0.542750    0.573250    0.355250
     914    0.430000    0.597500    0.598750
     915    0.519500    0.400750    0.596500
     916    0.543750    0.293000    0.602750
     917    0.523000    0.397250    0.499750
     918    0.564500    0.341000    0.561500
     919    0.532250    0.497000    0.506750
     920    0.550750    0.477500    0.437750
     921    0.480250    0.581500    0.528000
     922    0.478500    0.446000    0.654250
     923    0.488250    0.590500    0.516250
     924    0.464750    0.570500    0.575500
     925    0.496750    0.499750    0.578250
     926    0.524750    0.434000    0.559750
     927    0.497000    0.501250    0.585500
     928    0.498250    0.284750    0.639750
     929    0.518000    0.593500    0.449750
     930    0.533500    0.563500    0.421750
     931    0.505250    0.679000    0.280250
     932    0.545750    0.398250    0.573000
     933    0.424250    0.183250    0.722000
     934    0.543250    0.559750    0.438250
     935    0.382000    0.588750    0.668750
     936    0.486250    0.521250    0.592750
     937    0.519000    0.540500    0.523250
     938    0.510000    0.510750    0.584000
     939    0.444500    0.482750    0.393750
     940    0.548500    0.389500    0.482750
     941    0.532250    0.418000    0.566500
     942    0.437500    0.637750    0.536750
     943    0.524750    0.475000    0.500500
     944    0.550750    0.503500    0.499750
     945    0.536500    0.412500    0.567000
     946    0.554000    0.685000    0.229750
     947    0.494250    0.518250    0.573750
     948    0.526250    0.420750    0.565250
     949    0.478000    0.522000    0.499000
     950    0.484000    0.480000    0.458250
     951    0.496000    0.417750    0.650000
     952    0.508500    0.573250    0.498250
     953    0.573000    0.644000    0.184750
     954    0.533500    0.576750    0.426750
     955    0.512750    0.562250    0.502000
     956    0.531000    0.416000    0.563250
     957    0.475250    0.571500    0.573500
     958    0.465000    0.520000    0.614750
     959    0.532500    0.548250    0.421500
     960    0.540000    0.584500    0.388500
     961    0.544500    0.449750    0.526500
     962    0.489250    0.173750    0.736000
     963    0.500500    0.557500    0.551250
     964    0.561000    0.417500    0.520250
     965    0.530250    0.558500    0.427000
     966    0.527000    0.533500    0.536250
     967    0.522250    0.633500    0.398000
     968    0.491500    0.574500    0.483750
     969    0.506500    0.450500    0.621750
     970    0.529250    0.546000    0.493000
     971    0.518250    0.572250    0.504750
     972    0.500750    0.504500    0.576000
     973    0.546000    0.508000    0.475500
     974    0.487750    0.585000    0.531500
     975    0.549500    0.467250    0.520250
     976    0.445750    0.267500    0.776750
     977    0.487250    0.601500    0.530750
     978    0.468500    0.618500    0.505750
     979    0.550250    0.424250    0.579250
     980    0.471500    0.474250    0.523250
     981    0.492000    0.619000    0.491750
     982    0.469750    0.659750    0.397250
     983    0.501000    0.514750    0.560750
     984    0.556000    0.427250    0.496750
     985    0.467000    0.287250    0.530500
     986    0.486000    0.536000    0.596750
     987    0.498750    0.516250    0.572750
     988    0.511500    0.577750    0.513000
     989    0.535750    0.423000    0.561250
     990    0.507250    0.576750    0.461000
     991    0.518500    0.625750    0.432500
     992    0.509750    0.576750    0.502500
     993    0.515500    0.191250    0.737750
     994    0.492000    0.485250    0.608000
     995    0.314750    0.156500    0.919000
     996    0.561000    0.397750    0.535000
     997    0.453750    0.431750    0.380000
     998    0.539000    0.358750    0.570750
     999    0.509750    0.501250    0.581750
