   locus    deme        mean         std
     311       2    0.011379    0.011657
     311       3    0.011497    0.011617
     312       1    0.105018    0.031056
     312       2    0.095787    0.032611
     312       3    0.104105    0.033467
     313       1    0.029317    0.016112
     313       2    0.035328    0.019181
     313       3    0.028269    0.017615
     314       1    0.648186    0.059451
     314       2    0.539130    0.063261
     314       3    0.554231    0.061513
     315       1    0.740557    0.053311
     315       2    0.655742    0.059178
     315       3    0.628545    0.063851
     316       1    0.063143    0.024233
     316       2    0.071601    0.028014
     316       3    0.055827    0.024684
     317       1    0.580692    0.054597
     317       2    0.546695    0.057695
     317       3    0.507211    0.060437
     318       1    0.497957    0.053654
     318       2    0.456994    0.056634
     318       3    0.446986    0.058504
     319       1    0.015144    0.011859
     319       2    0.019038    0.014011
     319       3    0.019758    0.014278
     320       1    0.021311    0.013207
     320       2    0.011648    0.011546
     320       3    0.012189    0.012005
     321       1    0.012767    0.011278
     321       2    0.025347    0.017389
     321       3    0.010578    0.011401
     322       1    0.012682    0.011301
     322       2    0.010233    0.010926
     322       3    0.025212    0.017163
     323       1    0.021056    0.013455
     323       2    0.011793    0.012071
     323       3    0.011966    0.012072
     324       1    0.442164    0.052785
     324       2    0.444405    0.057887
     324       3    0.379197    0.059154
     325       1    0.170880    0.043223
     325       2    0.224269    0.050702
     325       3    0.247777    0.053865
     326       1    0.011360    0.011245
     326       2    0.009399    0.011248
     326       3    0.024882    0.017153
     327       1    0.027689    0.015451
     327       2    0.016727    0.013968
     327       3    0.023929    0.016183
     328       1    0.047218    0.021910
     328       2    0.065579    0.027634
     328       3    0.056703    0.024592
     329       1    0.041445    0.019391
     329       2    0.039267    0.021255
     329       3    0.024821    0.017131
     330       1    0.019129    0.013528
     330       2    0.022937    0.016241
     330       3    0.029777    0.018409
     331       1    0.019398    0.013962
     331       2    0.022067    0.015325
     331       3    0.030231    0.018167
     332       1    0.121658    0.034154
     332       2    0.082296    0.030500
     332       3    0.117622    0.035447
     333       1    0.107653    0.032774
     333       2    0.143902    0.041070
     333       3    0.153578    0.042805
     334       1    0.012766    0.010995
     334       2    0.010381    0.011080
     334       3    0.025308    0.016737
     335       1    0.087081    0.028380
     335       2    0.073378    0.028329
     335       3    0.065393    0.027451
     336       1    0.013166    0.011439
     336       2    0.010789    0.011608
     336       3    0.025779    0.016983
     337       1    0.094858    0.030969
     337       2    0.104748    0.034560
     337       3    0.146818    0.044245
     338       1    0.071887    0.025020
     338       2    0.079846    0.028986
     338       3    0.078860    0.028888
     339       1    0.741168    0.048545
     339       2    0.721030    0.052694
     339       3    0.639425    0.062207
     340       1    0.027353    0.015262
     340       2    0.023803    0.016116
     340       3    0.017008    0.014063
     341       1    0.014877    0.011750
     341       2    0.019053    0.014569
     341       3    0.018986    0.013665
     342       1    0.972325    0.016333
     342       2    0.963587    0.019960
     342       3    0.977889    0.015736
     343       1    0.037252    0.018633
     343       2    0.021434    0.015907
     343       3    0.028608    0.018155
     344       1    0.050987    0.021934
     344       2    0.027849    0.018007
     344       3    0.043005    0.021835
     345       1    0.734793    0.048136
     345       2    0.688532    0.053734
     345       3    0.677650    0.055534
     346       1    0.019113    0.012671
     346       2    0.013195    0.012541
     346       3    0.019841    0.014072
     347       1    0.483042    0.050090
     347       2    0.509750    0.057846
     347       3    0.449120    0.057757
     348       1    0.077285    0.026272
     348       2    0.069896    0.027588
     348       3    0.061971    0.026659
     349       1    0.039437    0.018880
     349       2    0.040275    0.021236
     349       3    0.033093    0.019484
     350       1    0.036178    0.018563
     350       2    0.023037    0.016560
     350       3    0.046694    0.023033
     351       1    0.149853    0.036955
     351       2    0.182633    0.043926
     351       3    0.171838    0.042304
     352       1    0.012943    0.011311
     352       2    0.026402    0.017882
     352       3    0.010670    0.011253
     353       1    0.032034    0.018210
     353       2    0.048016    0.023554
     353       3    0.047847    0.022703
     354       1    0.015820    0.012308
     354       2    0.019702    0.014503
     354       3    0.019884    0.014534
     355       1    0.013033    0.011582
     355       2    0.025800    0.017798
     355       3    0.010624    0.011465
     356       1    0.027581    0.015939
     356       2    0.017051    0.014257
     356       3    0.023945    0.016287
     357       1    0.019341    0.013093
     357       2    0.019961    0.014799
     357       3    0.013111    0.012355
     358       1    0.125627    0.034291
     358       2    0.149154    0.040111
     358       3    0.148437    0.039439
     359       1    0.095991    0.031036
     359       2    0.083728    0.030888
     359       3    0.059824    0.026742
     360       1    0.018776    0.012657
     360       2    0.019778    0.014369
     360       3    0.012848    0.012189
     361       1    0.076686    0.025790
     361       2    0.076724    0.028756
     361       3    0.052404    0.024195
     362       1    0.019586    0.013978
     362       2    0.022897    0.015902
     362       3    0.030055    0.018095
     363       1    0.036665    0.018270
     363       2    0.023378    0.016516
     363       3    0.046691    0.023119
     364       1    0.019910    0.014488
     364       2    0.023352    0.016161
     364       3    0.030278    0.018151
     365       1    0.019940    0.013953
     365       2    0.030849    0.018419
     365       3    0.023004    0.015715
     366       1    0.093687    0.030427
     366       2    0.112377    0.035493
